name,vehicleModelDate,value_mileage,model,bodyType,fuelType,seatingCapacity,color,price,addressLocality,addressRegion,transmision
Wuling,2023,7500,Alvez,SUV,Petrol,5,Abu-abu,225000000,Jakarta Selatan,Jabodetabek,AT
BYD,2024,2500,Seal,Sedan,Electric,5,Biru,555000000,Jakarta Selatan,Jabodetabek,AT
Honda,2018,12500,Mobilio,MPV,Petrol,7,Silver,152000000,Jakarta Selatan,Jabodetabek,AT
Mitsubishi,2017,77500,Pajero Sport,SUV,Diesel,7,Putih,375000000,Jakarta Pusat,Jabodetabek,AT
Mitsubishi,2017,77500,Pajero Sport,SUV,Diesel,7,Putih,375000000,Jakarta Barat,Jabodetabek,AT
Honda,2024,2500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Timur,Jabodetabek,AT
Honda,2024,2500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Pusat,Jabodetabek,AT
Honda,2024,2500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Utara,Jabodetabek,AT
Honda,2024,22500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Utara,Jabodetabek,AT
Honda,2024,2500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Selatan,Jabodetabek,AT
Honda,2024,2500,Brio,Hatchback,Petrol,5,Hitam,175000000,Jakarta Utara,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Utara,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Selatan,Jabodetabek,AT
Wuling,2023,2500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Utara,Jabodetabek,AT
Wuling,2023,2500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Selatan,Jabodetabek,AT
Wuling,2023,2500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,2500,City,Hatchback,Petrol,5,Abu-abu,260000000,Jakarta Utara,Jabodetabek,AT
Mitsubishi,2022,32500,Pajero Sport,SUV,Diesel,7,Hitam,489000000,Jakarta Utara,Jabodetabek,AT
Toyota,2020,42500,Corolla Altis,Sedan,Petrol,5,Hitam,280000000,Tangerang,Jabodetabek,AT
Mercedes-Benz,2015,67500,GLC250,SUV,Petrol,7,Biru,399000000,Jakarta Utara,Jabodetabek,AT
Mercedes-Benz,2012,132500,C200,Sedan,Petrol,5,Putih,179000000,Jakarta Selatan,Jabodetabek,AT
Honda,2017,112500,HR-V,SUV,Petrol,5,Putih,189000000,Jakarta Selatan,Jabodetabek,AT
Honda,2017,127500,HR-V,SUV,Petrol,5,Putih,189000000,Bekasi,Jabodetabek,AT
Honda,2017,127500,HR-V,SUV,Petrol,5,Putih,189000000,Depok,Jabodetabek,AT
Mazda,2016,132500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Barat,Jabodetabek,AT
Mazda,2016,132500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Pusat,Jabodetabek,AT
Mazda,2016,132500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Barat,Jabodetabek,AT
Mazda,2016,132500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Barat,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Pusat,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Timur,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Timur,Jabodetabek,AT
Mazda,2016,132500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Utara,Jabodetabek,AT
Toyota,2024,7500,Voxy,MPV,Petrol,7,Putih,499000000,Jakarta Timur,Jabodetabek,AT
Daihatsu,2019,82500,Xenia,MPV,Petrol,7,Hitam,142000000,Tangerang,Jabodetabek,AT
Toyota,2024,7500,Voxy,MPV,Petrol,7,Putih,499000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2024,7500,Voxy,MPV,Petrol,7,Putih,499000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2020,47500,Kijang Innova,MPV,Petrol,8,Putih,296000000,Tangerang,Jabodetabek,AT
Toyota,2019,77500,Calya,MPV,Petrol,7,Silver,118000000,Tangerang,Jabodetabek,AT
Mercedes-Benz,2012,127500,C200,Sedan,Petrol,5,Putih,179000000,Depok,Jabodetabek,AT
Mercedes-Benz,2012,127500,C200,Sedan,Petrol,5,Putih,179000000,Bekasi,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Barat,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2023,27500,Agya,Hatchback,Petrol,5,Putih,184000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,17500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Barat,Jabodetabek,AT
Honda,2023,17500,City,Hatchback,Petrol,5,Hitam,254000000,Depok,Jabodetabek,AT
Honda,2023,17500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Barat,Jabodetabek,AT
Honda,2023,17500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Barat,Jabodetabek,AT
Daihatsu,2021,27500,Rocky,SUV,Petrol,5,Silver,163000000,Jakarta Pusat,Jabodetabek,AT
Ford,2015,77500,EcoSport,SUV,Petrol,5,Coklat,109000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,47500,Stargazer,MPV,Petrol,7,Coklat,201000000,Jakarta Selatan,Jabodetabek,AT
Honda,2019,12500,Accord,Sedan,Petrol,5,Hitam,398000000,Jakarta Selatan,Jabodetabek,AT
Nissan,2019,32500,Serena,MPV,Petrol,7,Hitam,248000000,Jakarta Selatan,Jabodetabek,AT
KIA,2013,97500,Sportage,SUV,Petrol,5,Abu-abu,129000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2024,2500,Kijang Innova Zenix,MPV,Petrol,8,Hitam,380000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Barat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Barat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Timur,Jabodetabek,AT
Toyota,2021,42500,Rush,SUV,Petrol,7,Hitam,216000000,Bekasi,Jabodetabek,AT
Honda,2018,47500,Mobilio,MPV,Petrol,7,Putih,151000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2014,82500,Kijang Innova,MPV,Petrol,8,Silver,177000000,Jakarta Barat,Jabodetabek,AT
Honda,2023,32500,BR-V,SUV,Petrol,7,Hitam,245000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,32500,BR-V,SUV,Petrol,7,Hitam,245000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,32500,BR-V,SUV,Petrol,7,Hitam,245000000,Jakarta Utara,Jabodetabek,AT
Toyota,2024,2500,Kijang Innova Zenix,MPV,Petrol,8,Hitam,380000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2024,2500,Kijang Innova Zenix,MPV,Petrol,8,Hitam,380000000,Jakarta Utara,Jabodetabek,AT
Honda,2023,17500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2021,57500,Avanza,MPV,Petrol,7,Hitam,178000000,Jakarta Selatan,Jabodetabek,MT
Hyundai,2023,12500,Stargazer,MPV,Petrol,7,Merah,220000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2023,12500,Stargazer,MPV,Petrol,7,Merah,220000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2019,77500,Calya,MPV,Petrol,7,Silver,118000000,Bogor,Jabodetabek,AT
Hyundai,2023,12500,Stargazer,MPV,Petrol,7,Merah,220000000,Tangerang,Jabodetabek,AT
Mitsubishi,2020,52500,Xpander,MPV,Petrol,7,Hitam,216000000,Tangerang,Jabodetabek,AT
Hyundai,2023,12500,Stargazer,MPV,Petrol,7,Merah,220000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2023,12500,Stargazer,MPV,Petrol,7,Merah,220000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2021,52500,Veloz,MPV,Petrol,7,Hitam,178000000,Tangerang,Jabodetabek,MT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Pusat,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Utara,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Selatan,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Utara,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Timur,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Pusat,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Bekasi,Jabodetabek,AT
Toyota,2021,42500,Rush,SUV,Petrol,7,Hitam,216000000,Jakarta Selatan,Jabodetabek,AT
BMW,2014,72500,X5,SUV,Petrol,5,Putih,369000000,Depok,Jabodetabek,AT
BMW,2014,72500,X5,SUV,Petrol,5,Putih,369000000,Bekasi,Jabodetabek,AT
Toyota,2019,77500,Calya,MPV,Petrol,7,Silver,118000000,Bogor,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Timur,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Utara,Jabodetabek,AT
Mazda,2016,137500,CX-5,SUV,Petrol,5,Merah,190000000,Jakarta Pusat,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Tangerang,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Selatan,Jabodetabek,AT
Honda,2005,167000,CR-V,SUV,Petrol,5,Hitam,79000000,Bekasi,Jabodetabek,AT
Wuling,2023,16000,Alvez,SUV,Petrol,5,Putih,215000000,Bekasi,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Timur,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Utara,Jabodetabek,AT
Toyota,2021,57500,Avanza,MPV,Petrol,7,Hitam,187000000,Tangerang,Jabodetabek,MT
Toyota,2021,52500,Avanza,MPV,Petrol,7,Hitam,186000000,Serang,Jawa - Bali,MT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Pusat,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Timur,Jabodetabek,AT
Toyota,2019,72500,Fortuner,SUV,Diesel,7,Putih,400000000,Solo,Jawa - Bali,AT
Toyota,2018,87500,Calya,MPV,Petrol,7,Abu-abu,125000000,Solo,Jawa - Bali,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Tangerang,Jabodetabek,AT
Daihatsu,2021,27500,Rocky,SUV,Petrol,5,Kuning,200000000,Solo,Jawa - Bali,AT
Daihatsu,2018,62500,Ayla,Hatchback,Petrol,5,Hitam,89000000,Solo,Jawa - Bali,MT
Honda,2008,97500,Jazz,Hatchback,Petrol,5,Silver,115000000,Solo,Jawa - Bali,AT
Toyota,2015,122500,Kijang Innova,MPV,Petrol,7,Putih,185000000,Solo,Jawa - Bali,MT
Honda,2021,42500,Brio,Hatchback,Petrol,5,Putih,195000000,Solo,Jawa - Bali,AT
Suzuki,2009,57500,APV,Van,Petrol,8,Merah,89000000,Solo,Jawa - Bali,MT
Honda,2015,112500,HR-V,SUV,Petrol,5,Hitam,243000000,Solo,Jawa - Bali,AT
Toyota,2021,62500,Avanza,MPV,Petrol,7,Hitam,188000000,Tangerang,Jabodetabek,MT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Tangerang,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Pusat,Jabodetabek,AT
Suzuki,2017,92500,Ertiga,MPV,Petrol,7,Abu-abu,153000000,Solo,Jawa - Bali,MT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Tangerang,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Selatan,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Barat,Jabodetabek,AT
Daihatsu,2021,17500,Sigra,MPV,Petrol,7,Putih,128000000,Depok,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Bekasi,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Tangerang,Jabodetabek,AT
Daihatsu,2019,22500,Sigra,MPV,Petrol,7,Putih,105000000,Tangerang,Jabodetabek,MT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Pusat,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Barat,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Utara,Jabodetabek,AT
Daihatsu,2019,47500,Terios,SUV,Petrol,7,Putih,188000000,Jakarta Timur,Jabodetabek,AT
Toyota,2023,12500,Agya,Hatchback,Petrol,5,Merah,154000000,Tangerang,Jabodetabek,AT
Toyota,2023,22500,Agya,Hatchback,Petrol,5,Hitam,183000000,Tangerang,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Barat,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Selatan,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Pusat,Jabodetabek,AT
Mitsubishi,2019,87500,Xpander Cross,MPV,Petrol,7,Abu-abu,219000000,Semarang,Jawa - Bali,AT
Toyota,2017,82500,Kijang Innova,MPV,Diesel,8,Putih,335000000,Semarang,Jawa - Bali,AT
Toyota,2019,82500,Kijang Innova,MPV,Diesel,7,Hitam,389000000,Semarang,Jawa - Bali,AT
Toyota,2020,27500,Agya,Hatchback,Petrol,5,Putih,135000000,Semarang,Jawa - Bali,AT
Honda,2017,82500,BR-V,SUV,Petrol,7,Abu-abu,159000000,Cirebon,Jawa - Bali,AT
Honda,2017,82500,BR-V,SUV,Petrol,7,Abu-abu,159000000,Semarang,Jawa - Bali,AT
Honda,2015,87500,HR-V,SUV,Petrol,5,Putih,185000000,Semarang,Jawa - Bali,AT
Toyota,2014,107500,Kijang Innova,MPV,Diesel,8,Silver,235000000,Semarang,Jawa - Bali,AT
Honda,2020,62500,HR-V,SUV,Petrol,5,Silver,247500000,Semarang,Jawa - Bali,AT
Honda,2016,142500,HR-V,SUV,Petrol,5,Merah,235000000,Tegal,Jawa - Bali,AT
Toyota,2011,147500,Yaris,Hatchback,Petrol,5,Silver,120000000,Semarang,Jawa - Bali,AT
Toyota,2015,82500,Agya,Hatchback,Petrol,5,Abu-abu,85000000,Tangerang,Jabodetabek,MT
Mitsubishi,2020,42500,Xpander Cross,MPV,Petrol,7,Abu-abu,232000000,Semarang,Jawa - Bali,AT
Honda,2003,152500,Stream,MPV,Petrol,7,Marun,82000000,Semarang,Jawa - Bali,MT
Wuling,2023,12500,Alvez,SUV,Petrol,5,Abu-abu,215000000,Solo,Jawa - Bali,AT
Wuling,2023,12500,Alvez,SUV,Petrol,5,Silver,215000000,Semarang,Jawa - Bali,AT
Mazda,2020,22500,CX-30,SUV,Petrol,5,Abu-abu,410000000,Semarang,Jawa - Bali,AT
Mercedes-Benz,2017,42500,C250,Sedan,Petrol,5,Putih,615000000,Semarang,Jawa - Bali,AT
Lexus,2018,32500,NX 300,SUV,Petrol,5,Putih,810000000,Semarang,Jawa - Bali,AT
Mazda,2018,62500,CX-5,SUV,Petrol,5,Putih,349000000,Semarang,Jawa - Bali,AT
Toyota,2006,112500,Harrier,SUV,Petrol,5,Hitam,152000000,Semarang,Jawa - Bali,AT
Daihatsu,2019,22500,Sigra,MPV,Petrol,7,Putih,105000000,Depok,Jabodetabek,MT
Mazda,2020,17500,CX-30,SUV,Petrol,5,Abu-abu,365000000,Surabaya,Jawa - Bali,AT
Toyota,2018,67500,Calya,MPV,Petrol,7,Abu-abu,114000000,Tangerang,Jabodetabek,MT
Daihatsu,2024,7500,Xenia,MPV,Petrol,7,Hitam,211000000,Depok,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Timur,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Barat,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Selatan,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Utara,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2018,67500,Calya,MPV,Petrol,7,Abu-abu,116000000,Tangerang,Jabodetabek,MT
Toyota,2018,67500,Calya,MPV,Petrol,7,Abu-abu,115000000,Tangerang,Jabodetabek,MT
Toyota,2023,7500,Calya,MPV,Petrol,7,Abu-abu,159000000,Surabaya,Jawa - Bali,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Tangerang,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Barat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Selatan,Jabodetabek,AT
Honda,2015,17500,Mobilio,MPV,Petrol,7,Abu-abu,150000000,Surabaya,Jawa - Bali,MT
Toyota,2021,62500,Kijang Innova,MPV,Petrol,8,Putih,339000000,Tangerang,Jabodetabek,AT
Daihatsu,2018,52500,Xenia,MPV,Petrol,7,Hitam,137000000,Depok,Jabodetabek,MT
Toyota,2021,57500,Kijang Innova,MPV,Petrol,8,Putih,345000000,Jakarta Barat,Jabodetabek,AT
Toyota,2023,17500,Veloz,MPV,Petrol,7,Hitam,259000000,Tangerang,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Utara,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Timur,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Pusat,Jabodetabek,AT
Subaru,2014,87500,Forester,SUV,Petrol,5,Hitam,220000000,Jakarta Barat,Jabodetabek,AT
Toyota,2021,52500,Kijang Innova,MPV,Petrol,8,Putih,345000000,Tangerang,Jabodetabek,AT
Toyota,2020,62500,Kijang Innova,MPV,Petrol,8,Hitam,272000000,Tangerang,Jabodetabek,AT
Toyota,2020,62500,Kijang Innova,MPV,Petrol,8,Hitam,276000000,Tangerang,Jabodetabek,AT
Toyota,2020,62500,Kijang Innova,MPV,Petrol,8,Hitam,279000000,Tangerang,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Utara,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Pusat,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Utara,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Pusat,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Bekasi,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Tangerang,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Utara,Jabodetabek,AT
Honda,2023,7500,Brio,Hatchback,Petrol,5,Abu-abu,195000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Selatan,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Barat,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Jakarta Pusat,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Bekasi,Jabodetabek,AT
Honda,2023,22500,City,Hatchback,Petrol,5,Hitam,254000000,Tangerang,Jabodetabek,AT
Hyundai,2022,32500,IONIQ 5,SUV,Electric,5,Hitam,399000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2022,32500,IONIQ 5,SUV,Electric,5,Hitam,399000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,32500,IONIQ 5,SUV,Electric,5,Hitam,399000000,Jakarta Pusat,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
BMW,2023,7500,M2,Coupe,Petrol,4,Biru,1470000000,Jakarta Selatan,Jabodetabek,AT
KIA,2021,32500,Sonet,SUV,Petrol,5,Hitam,199000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Tangerang,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Bekasi,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Utara,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Barat,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Selatan,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Timur,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Utara,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Merah,169000000,Jakarta Pusat,Jabodetabek,AT
Wuling,2023,7500,Air EV,Hatchback,Electric,4,Lainnya,169000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2015,136000,Fortuner,SUV,Diesel,7,Hitam,299000000,Bantul,Jawa - Bali,AT
Suzuki,2015,67500,Ertiga,MPV,Petrol,7,Silver,137500000,Sleman,Jawa - Bali,MT
Daihatsu,2021,40000,Rocky,SUV,Petrol,5,Abu-abu,180000000,Sleman,Jawa - Bali,MT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Barat,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Timur,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2020,67500,Agya,Hatchback,Petrol,5,Kuning,130000000,Yogyakarta,Jawa - Bali,MT
Toyota,2014,2500,Kijang Innova,MPV,Petrol,8,Hitam,240000000,Yogyakarta,Jawa - Bali,MT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Depok,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2024,2500,Avanza,MPV,Petrol,7,Putih,229000000,Jakarta Utara,Jabodetabek,AT
Ford,2015,77500,EcoSport,SUV,Petrol,5,Coklat,109000000,Bekasi,Jabodetabek,AT
Ford,2018,22500,Ranger,Pickup,Diesel,5,Putih,247000000,Jakarta Pusat,Jabodetabek,MT
Ford,2018,22500,Ranger,Pickup,Diesel,5,Putih,247000000,Jakarta Barat,Jabodetabek,MT
Ford,2018,22500,Ranger,Pickup,Diesel,5,Putih,247000000,Jakarta Selatan,Jabodetabek,MT
Hyundai,2023,7500,Stargazer,MPV,Petrol,7,Merah,220000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,7500,Creta,SUV,Petrol,5,Abu-abu,289000000,Jakarta Pusat,Jabodetabek,AT
MG,2021,47500,HS,SUV,Petrol,5,Merah,239000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2023,22500,IONIQ 5,SUV,Electric,5,Hitam,536000000,Jakarta Selatan,Jabodetabek,AT
